,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Radius,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_X,Venue_Y,labels,Cluster Label
5313,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Monorail Espresso,47.610827841360624,-122.33504799148172,Coffee Shop,-2651382.4616860314,13772674.74331654,0,0
5314,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Bird on a Wire Espresso,47.52287764332267,-122.3770213848345,Coffee Shop,-2654629.4460250023,13783759.523441302,0,0
5315,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Caffè Umbria,47.59943514119855,-122.33285708962083,Coffee Shop,-2652337.0185920885,13773747.102115015,0,0
5316,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,La Parisienne,47.61691056871237,-122.34654259049594,Bakery,-2650151.889538584,13772593.31852506,0,0
5317,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Analog Coffee,47.620768,-122.325448,Coffee Shop,-2651353.306964951,13771191.52351355,0,0
5318,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Capitol Coffee Works,47.613922,-122.320328,Coffee Shop,-2652192.6068122,13771654.77114162,0,0
5319,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Dubsea Coffee,47.51462959859103,-122.34508023236998,Coffee Shop,-2657445.9449088317,13783091.890445605,0,0
5320,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Cafe Pettirosso,47.61399086204356,-122.31809264286439,Café,-2652343.837217244,13771541.26704903,0,0
5321,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Squirrel Chops,47.61287989259248,-122.30336110029992,Coffee Shop,-2653450.6059950483,13770954.643184043,0,0
5322,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Fulcrum Coffee,47.61659169858447,-122.34212314458136,Coffee Shop,-2650482.916046067,13772416.062613009,0,0
5323,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Anchorhead Coffee Co,47.613449955481144,-122.33470204788469,Coffee Shop,-2651222.1389619843,13772387.49808066,0,0
5324,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Little Oddfellows,47.614730076923884,-122.32007833299481,Café,-2652153.161271605,13771559.44731452,0,0
5325,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Ada's Technical Books and Cafe,47.6226861936587,-122.31295126749109,Bookstore,-2652090.6333231544,13770398.738710644,0,0
5326,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,La Marzocco Cafe,47.6227316073658,-122.35532257285617,Coffee Shop,-2649129.4656746746,13772409.637875801,0,0
5327,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Tougo Coffee Co.,47.61328823484205,-122.30873125275592,Coffee Shop,-2653046.917649119,13771168.178073669,0,0
5328,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Ampersand Cafe,47.580447078344314,-122.40672795397765,Coffee Shop,-2648508.380340918,13779220.77127396,0,0
5329,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Raised Doughnuts,47.611689,-122.30306100000001,Donut Shop,-2653555.4216359993,13771063.312697133,0,0
5330,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Espresso Vivace Sidewalk Bar,47.621633627815214,-122.32105659897381,Coffee Shop,-2651598.9412861764,13770893.176730294,0,0
5331,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Alki Bakery Café,47.551838509390286,-122.33408008025746,Coffee Shop,-2655599.63017208,13778722.37916053,0,0
5332,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,-2651080.0037513226,13770793.802372564,0,0
5333,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Espresso Vivace,47.623667,-122.320692,Coffee Shop,-2651481.2658262546,13770665.878900217,0,0
5334,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,The Conservatory,47.55038388786066,-122.31816001873776,Café,-2656815.6180786253,13778114.47389299,0,0
5335,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop,-2650704.4725087276,13771629.327761473,0,0
5336,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Union Coffee,47.61288925888979,-122.30100182066299,Coffee Shop,-2653614.6643690616,13770841.32752547,0,0
5337,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Porchlight Coffee & Records,47.61452718423642,-122.31409060805531,Coffee Shop,-2652585.505832005,13771295.392115222,0,0
5338,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Oddfellows Cafe & Bar,47.61488637581576,-122.31949253950829,Café,-2652183.0602696138,13771515.42768222,0,0
5339,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Starbucks,47.584238565505125,-122.33395027724242,Coffee Shop,-2653329.7171586365,13775368.78590684,0,0
5340,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Moore Coffee,47.61143617810279,-122.34159710825895,Café,-2650882.301424343,13772923.467641143,0,0
5341,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Storyville Coffee Company,47.60475923205166,-122.33636210125788,Coffee Shop,-2651717.6223124103,13773364.00271789,0,0
5342,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Monorail Espresso,47.617257577613344,-122.3382201575423,Coffee Shop,-2650708.5999232857,13772161.652406672,0,0
5343,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,The Nook,47.58373231055165,-122.3862693473375,Cocktail Bar,-2649708.165119379,13777909.298590777,0,0
5344,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Brother Joe,47.5514394534954,-122.3192061586585,Café,-2656668.1673404537,13778055.243960736,0,0
5345,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Oasis Tea Zone,47.59763996958864,-122.32651556000312,Bubble Tea Shop,-2652906.334934678,13773630.70917385,0,0
5346,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Victrola,47.62236368131237,-122.31290701534436,Coffee Shop,-2652116.428627811,13770429.930431018,0,0
5347,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Seattle Coffee Works,47.610107,-122.340561,Coffee Shop,-2651048.158967886,13773011.454273216,0,0
5348,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Kaladi Brothers Coffee,47.61415161351147,-122.32456505977603,Coffee Shop,-2651880.6002811575,13771832.70803384,0,0
5349,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Moore Coffee,47.61066396688193,-122.34087208614035,Coffee Shop,-2650987.2543318267,13772968.730874997,0,0
5350,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,85C Bakery Cafe,47.59912343124828,-122.32777929828116,Bakery,-2652713.6687195855,13773537.644999305,0,0
5351,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Meet the Moon,47.602248725220285,-122.2849774633044,Café,-2655483.0584785086,13771176.6129051,0,0
5352,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Alki Cafe,47.5789806,-122.4104309,Coffee Shop,-2648352.368590401,13779548.200651027,0,0
5353,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Caffe Fiore,47.63236179688981,-122.36088065073501,Coffee Shop,-2648064.3037146754,13771679.330026116,0,0
5354,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Queen Bee Cafe,47.618578078237675,-122.30358843970993,Café,-2653033.461906824,13770377.148407144,0,0
5355,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Seattle Best Tea,47.59844909987607,-122.32730622696518,Tea Room,-2652794.165290609,13773584.774292625,0,0
5356,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Bambu,47.59784830563128,-122.32357537531317,Dessert Shop,-2653097.0688709714,13773469.245627608,0,0
5357,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Joe Bar,47.62510841261312,-122.32162083357389,Coffee Shop,-2651314.972268136,13770561.254098563,0,0
5358,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Herkimer Coffee,47.62151047618062,-122.33962075865357,Coffee Shop,-2650311.616758191,13771789.094242953,0,0
5359,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Cherry Street Coffee,47.62329131278738,-122.33423365636378,Coffee Shop,-2650562.4118540357,13771348.959901227,0,0
5360,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Shack Coffee,47.57046424077133,-122.37086215171948,Coffee Shop,-2651717.585849961,13778547.923393823,0,0
5361,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Barjot,47.625701,-122.326748,Café,-2650915.3828226957,13770744.028433671,0,0
5362,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Fresh Flours,47.62278322398041,-122.34131364341532,Coffee Shop,-2650103.892703143,13771738.181369327,0,0
5363,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Hi Spot Cafe,47.613334745162554,-122.28921328826407,Coffee Shop,-2654406.285072651,13770233.85206222,0,0
5364,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Admiral Bird,47.58107786746645,-122.3863837461017,Coffee Shop,-2649886.611197934,13778189.027573034,0,0
5365,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Citizen Cafe,47.62560464012177,-122.34625024941478,Coffee Shop,-2649560.7931475155,13771681.593923649,0,0
5366,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Espresso Vivace,47.62023239971068,-122.33050843247834,Coffee Shop,-2651037.7169566504,13771487.60127515,0,0
5367,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,El Diablo Coffee,47.63555,-122.35714,Coffee Shop,-2648101.214536949,13771172.318576694,0,0
5368,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Caffe Vita,47.55611614906199,-122.27023939334437,Coffee Shop,-2659763.3222726514,13775237.992527682,0,0
5369,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Juicy Cafe,47.62236076863408,-122.33431489768233,Café,-2650622.21479806,13771448.911661712,0,0
5370,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,The London Plane,47.60004034945503,-122.3328034077415,Café,-2652298.189372526,13773682.040588295,0,0
5371,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Volunteer Park Cafe,47.63242664071617,-122.31004246921715,Coffee Shop,-2651607.818773214,13769254.684324926,0,0
5372,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Shawn's Cafe & Bakery,47.58937449052421,-122.23937537877724,Café,-2659575.260767999,13770331.190288506,0,0
5373,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery,-2652222.746255981,13769715.926840497,0,0
5374,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Top Pot,47.6099716430694,-122.32374811098624,Donut Shop,-2652231.822425351,13772225.468664896,0,0
5375,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Cafetal Quilombo,47.56398815930329,-122.31354587427816,Café,-2656180.9616456646,13776489.151526354,0,0
5376,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Nielsen's Pastries,47.6241485078944,-122.35940989198524,Coffee Shop,-2648744.4634112543,13772457.61001497,0,0
5377,Sammamish,47.56058245,-122.34365949224618,13974.969398012832,Cortona Cafe,47.612850592474906,-122.30026667791834,Coffee Shop,-2653668.712523438,13770810.310777754,0,0
5378,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Fresh Flours Bakery & Cafe,47.578702643269054,-122.31142699145133,Café,-2655293.4159320844,13774868.2468832,0,0
5379,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,The Station,47.57996050178468,-122.31228549006548,Coffee Shop,-2655144.876552119,13774779.211688414,0,0
5380,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Empire Espresso,47.55853482808951,-122.2842837618607,Coffee Shop,-2658610.94941027,13775657.934164736,0,0
5381,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,All City Coffee,47.54906940796485,-122.31720297628934,Coffee Shop,-2656975.058356935,13778204.698620379,0,0
5382,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,QED Coffee,47.589677274544194,-122.29235845256639,Coffee Shop,-2655853.099945013,13772826.411092663,0,0
5383,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Caffe Vita,47.55611614906199,-122.27023939334437,Coffee Shop,-2659763.3222726514,13775237.992527682,0,0
5384,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Starbucks Reserve SoDo,47.580899457768496,-122.33514485104108,Coffee Shop,-2653481.111615406,13775770.572547682,0,0
5385,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Broadcast Coffee,47.599063,-122.29913799999999,Coffee Shop,-2654718.5167941283,13772180.185445238,0,0
5386,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Hood Famous Cafe + Bar,47.59800673680192,-122.32776719034055,Café,-2652793.090249407,13773652.400765635,0,0
5387,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop,-2652420.2121264283,13773581.977760002,0,0
5388,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Resistencia,47.526297,-122.31536200000001,Coffee Shop,-2658706.2052176963,13780470.167365884,0,0
5389,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop,-2652262.048393054,13773644.647652837,0,0
5390,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,The Conservatory,47.55038388786066,-122.31816001873776,Café,-2656815.6180786253,13778114.47389299,0,0
5391,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Starbucks,47.569279,-122.287947,Coffee Shop,-2657598.0877762595,13774722.816375885,0,0
5392,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,General Porpoise Coffee & Doughnuts,47.599112722132304,-122.33432683996949,Donut Shop,-2652257.0275924634,13773850.340865012,0,0
5393,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Brother Joe,47.5514394534954,-122.3192061586585,Café,-2656668.1673404537,13778055.243960736,0,0
5394,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Cafetal Quilombo,47.56398815930329,-122.31354587427816,Café,-2656180.9616456646,13776489.151526354,0,0
5395,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Shawn's Cafe & Bakery,47.58937449052421,-122.23937537877724,Café,-2659575.260767999,13770331.190288506,0,0
5396,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Meet the Moon,47.602248725220285,-122.2849774633044,Café,-2655483.0584785086,13771176.6129051,0,0
5397,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Young Tea,47.597366213216866,-122.32596158981323,Bubble Tea Shop,-2652964.2980419598,13773632.615692148,0,0
5398,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Macrina Bakery & Cafe,47.58455710772148,-122.33430194450214,Bakery,-2653282.7315060846,13775352.618226876,0,0
5399,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Squirrel Chops,47.61287989259248,-122.30336110029992,Coffee Shop,-2653450.6059950483,13770954.643184043,0,0
5400,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Stumptown Coffee Roasters,47.6119701441815,-122.3170201528373,Coffee Shop,-2652560.963300744,13771698.874497,0,0
5401,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,General Porpoise Coffee & Doughnuts,47.613048369367704,-122.31877882545173,Donut Shop,-2652362.2679623826,13771671.247829767,0,0
5402,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Raised Doughnuts,47.611689,-122.30306100000001,Donut Shop,-2653555.4216359993,13771063.312697133,0,0
5403,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Juicy Cafe,47.60432935466306,-122.33095816698338,Café,-2652125.317777593,13773151.270410415,0,0
5404,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Tougo Coffee Co.,47.61328823484205,-122.30873125275592,Coffee Shop,-2653046.917649119,13771168.178073669,0,0
5405,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Chelan Cafe,47.57180922749123,-122.36121504509894,Coffee Shop,-2652297.6827171566,13777950.143371059,0,0
5406,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Union Coffee,47.61288925888979,-122.30100182066299,Coffee Shop,-2653614.6643690616,13770841.32752547,0,0
5407,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Cafe Pettirosso,47.61399086204356,-122.31809264286439,Café,-2652343.837217244,13771541.26704903,0,0
5408,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Victrola Coffee Beacon Hill,47.57459140627298,-122.30924898247002,Coffee Shop,-2655735.040112196,13775189.159890858,0,0
5409,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Caffè Umbria,47.59943514119855,-122.33285708962083,Coffee Shop,-2652337.0185920885,13773747.102115015,0,0
5410,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Capitol Coffee Works,47.613922,-122.320328,Coffee Shop,-2652192.6068122,13771654.77114162,0,0
5411,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Storyville Coffee Company,47.608968412285684,-122.34069716145795,Coffee Shop,-2651118.7410442187,13773135.520963423,0,0
5412,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,New Century Tea Gallery,47.598579,-122.324696,Tea Room,-2652967.365846482,13773447.121574135,0,0
5413,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Victrola Cafe and Roastery,47.61420334217318,-122.32727730632294,Coffee Shop,-2651687.5783623345,13771956.432352275,0,0
5414,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Little Oddfellows,47.614730076923884,-122.32007833299481,Café,-2652153.161271605,13771559.44731452,0,0
5415,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Hi Spot Cafe,47.613334745162554,-122.28921328826407,Coffee Shop,-2654406.285072651,13770233.85206222,0,0
5416,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Sound & Fog,47.56007084898744,-122.3829336977416,Coffee Shop,-2651603.371859251,13780195.993336227,0,0
5417,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Victrola Coffee Roasters,47.610894693944324,-122.33895175552335,Coffee Shop,-2651105.134937699,13772853.553839104,0,0
5418,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Ada's Technical Books and Cafe,47.6226861936587,-122.31295126749109,Bookstore,-2652090.6333231544,13770398.738710644,0,0
5419,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Monorail Espresso,47.610827841360624,-122.33504799148172,Coffee Shop,-2651382.4616860314,13772674.74331654,0,0
5420,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Oasis Tea Zone,47.59763996958864,-122.32651556000312,Bubble Tea Shop,-2652906.334934678,13773630.70917385,0,0
5421,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Alki Bakery Café,47.551838509390286,-122.33408008025746,Coffee Shop,-2655599.63017208,13778722.37916053,0,0
5422,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Bambu,47.59784830563128,-122.32357537531317,Dessert Shop,-2653097.0688709714,13773469.245627608,0,0
5423,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Cherry Street Coffee House,47.60754040452548,-122.31664373596494,Coffee Shop,-2652899.0644492847,13772138.377785666,0,0
5424,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Porchlight Coffee & Records,47.61452718423642,-122.31409060805531,Coffee Shop,-2652585.505832005,13771295.392115222,0,0
5425,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Analog Coffee,47.620768,-122.325448,Coffee Shop,-2651353.306964951,13771191.52351355,0,0
5426,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Easy Street Records & Cafe,47.5611731881958,-122.38691329098151,Record Shop,-2651247.5444956403,13780271.246735185,0,0
5427,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,85C Bakery Cafe,47.59912343124828,-122.32777929828116,Bakery,-2652713.6687195855,13773537.644999305,0,0
5428,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Zeitgeist Kunst & Kaffee,47.599122135315895,-122.33177941627368,Coffee Shop,-2652434.324055232,13773728.146763269,0,0
5429,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Realfine Coffee,47.56346470978289,-122.37839569780942,Coffee Shop,-2651682.4365201048,13779629.480192835,0,0
5430,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Seattle Best Tea,47.59844909987607,-122.32730622696518,Tea Room,-2652794.165290609,13773584.774292625,0,0
5431,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Queen Bee Cafe,47.618578078237675,-122.30358843970993,Café,-2653033.461906824,13770377.148407144,0,0
5432,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,C & P Coffee,47.55171750304562,-122.38673021739234,Coffee Shop,-2651924.394805894,13781239.884832272,0,0
5433,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Anchorhead Coffee Co,47.613449955481144,-122.33470204788469,Coffee Shop,-2651222.1389619843,13772387.49808066,0,0
5434,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Top Pot Doughnuts,47.615075556219956,-122.34134098331202,Donut Shop,-2650644.183335949,13772535.433758456,0,0
5435,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Caffe Vita,47.600918833557884,-122.3293074433445,Café,-2652480.589888361,13773424.944970949,0,0
5436,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Oddfellows Cafe & Bar,47.61488637581576,-122.31949253950829,Café,-2652183.0602696138,13771515.42768222,0,0
5437,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Espresso Vivace Sidewalk Bar,47.621633627815214,-122.32105659897381,Coffee Shop,-2651598.9412861764,13770893.176730294,0,0
5438,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Victrola,47.62236368131237,-122.31290701534436,Coffee Shop,-2652116.428627811,13770429.930431018,0,0
5439,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Freshy's Coffee,47.5782012454133,-122.38666575482405,Coffee Shop,-2650068.9382336354,13778499.689317029,0,0
5440,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Cortona Cafe,47.612850592474906,-122.30026667791834,Coffee Shop,-2653668.712523438,13770810.310777754,0,0
5441,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Kaladi Brothers Coffee,47.61415161351147,-122.32456505977603,Coffee Shop,-2651880.6002811575,13771832.70803384,0,0
5442,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Caffe Ladro,47.54034741082549,-122.38742974688397,Coffee Shop,-2652673.862679681,13782448.481622279,0,0
5443,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Espresso Vivace,47.623667,-122.320692,Coffee Shop,-2651481.2658262546,13770665.878900217,0,0
5444,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Dubsea Coffee,47.51462959859103,-122.34508023236998,Coffee Shop,-2657445.9449088317,13783091.890445605,0,0
5445,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Uptown Espresso Gameporium  - Delridge,47.56869614124175,-122.36354494781378,Coffee Shop,-2652353.548136264,13778382.639863197,0,0
5446,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Storyville Coffee Company,47.60475923205166,-122.33636210125788,Coffee Shop,-2651717.6223124103,13773364.00271789,0,0
5447,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Fulcrum Coffee,47.61659169858447,-122.34212314458136,Coffee Shop,-2650482.916046067,13772416.062613009,0,0
5448,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Pearls Tea & Coffee,47.55913770397823,-122.36276551798903,Coffee Shop,-2653079.811248515,13779333.311294332,0,0
5449,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,La Parisienne,47.61691056871237,-122.34654259049594,Bakery,-2650151.889538584,13772593.31852506,0,0
5450,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Top Pot Doughnuts,47.60402274781788,-122.33249924364945,Donut Shop,-2652039.250013169,13773256.267387792,0,0
5451,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Moonshot Coffee,47.51669001991432,-122.35516736741236,Coffee Shop,-2656594.671371906,13783359.186217813,0,0
5452,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Olympia Coffee,47.569383752797684,-122.38668232353346,Coffee Shop,-2650687.0694146897,13779411.697049703,0,0
5453,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,-2651080.0037513226,13770793.802372564,0,0
5454,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Caffe Fiore,47.58368888260443,-122.38637259654449,Coffee Shop,-2649703.9970607646,13777918.692738716,0,0
5455,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Hotwire Coffeehouse,47.56442933911538,-122.38664758859598,Coffee Shop,-2651037.454226296,13779922.081537964,0,0
5456,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Panama Hotel Tea & Coffee,47.59997006448296,-122.32614684210247,Coffee Shop,-2652768.128962412,13773372.510711834,0,0
5457,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop,-2650704.4725087276,13771629.327761473,0,0
5458,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Seattle Coffee Works,47.610107,-122.340561,Coffee Shop,-2651048.158967886,13773011.454273216,0,0
5459,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Moore Coffee,47.61143617810279,-122.34159710825895,Café,-2650882.301424343,13772923.467641143,0,0
5460,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,The London Plane,47.60004034945503,-122.3328034077415,Café,-2652298.189372526,13773682.040588295,0,0
5461,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Redwing Cafe,47.51957534032642,-122.26146345743375,Café,-2662952.0971046886,13778594.003830438,0,0
5462,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Joe Bar,47.62510841261312,-122.32162083357389,Coffee Shop,-2651314.972268136,13770561.254098563,0,0
5463,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Monorail Espresso,47.617257577613344,-122.3382201575423,Coffee Shop,-2650708.5999232857,13772161.652406672,0,0
5464,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Moore Coffee,47.61066396688193,-122.34087208614035,Coffee Shop,-2650987.2543318267,13772968.730874997,0,0
5465,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Top Pot,47.6099716430694,-122.32374811098624,Donut Shop,-2652231.822425351,13772225.468664896,0,0
5466,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Métier,47.612814232073575,-122.31872266094737,Coffee Shop,-2652382.6702702274,13771692.751446504,0,0
5467,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Caffe Ladro,47.608089,-122.338863,Coffee Shop,-2651308.7042130837,13773139.091590803,0,0
5468,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery,-2652222.746255981,13769715.926840497,0,0
5469,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Krispy Kreme Doughnuts,47.58566958788229,-122.33355603439333,Donut Shop,-2653256.6021224186,13775202.201161297,0,0
5470,Snoqualmie,47.56174,-122.29489799086842,8127.653479771588,Barjot,47.625701,-122.326748,Café,-2650915.3828226957,13770744.028433671,0,0
